address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
9110 Selborne Ln,American Restaurant,Palmetto,US,us/ga/palmetto/9110selborneln/103307,33.5246915,-84.7358228,10,10,USD,2016-03-31T02:47:42Z,,Wild Mushroom Pizza,The Hil,30268,USD,0,30,GA
6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,12,12,USD,2016-11-26T19:52:17Z,,Caprese Pizza,Vinny's New York Pizza & Grill,30097,USD,25,40,GA
6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,13,13,USD,2016-11-26T19:52:17Z,,Greek Pizza,Vinny's New York Pizza & Grill,30097,USD,25,40,GA
6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,13,13,USD,2016-11-26T19:52:17Z,,Veggie Pizza,Vinny's New York Pizza & Grill,30097,USD,25,40,GA
6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,10,10,USD,2016-11-26T19:52:17Z,,White Pizza,Vinny's New York Pizza & Grill,30097,USD,25,40,GA
6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,13,13,USD,2016-11-26T19:52:17Z,,Works Pizza,Vinny's New York Pizza & Grill,30097,USD,25,40,GA
2026 S Milledge Ave,Pizza,Athens,US,us/ga/athens/2026smilledgeave/2142991253,33.9237,-83.37992,5.99,5.99,USD,2016-04-05T03:45:47Z,,Cheese Pizza,Bulldawgs Pizza,30605,,0,0,GA
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Broccoli Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,17.75,17.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Cheese Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,25.75,25.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Chicken Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,28.75,28.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Chicken With Broccoli Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Eggplant Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Fresh Tomatoes Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Hawaiian Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,26.75,26.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Meat Lover Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,20.75,20.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Meatball Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,20.75,20.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Mushroom Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Onion Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,20.75,20.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Pepperoni Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Peppers Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,2.75,2.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Pizza Slice,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,20.75,20.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Sausage Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,21.75,21.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Spinach Pizza,Pronto Pizza,34471,,0,0,FL
303 SE 17th St,Pizza Place,Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,26.75,26.75,USD,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",,Veggie Pizza,Pronto Pizza,34471,,0,0,FL
